"timestamp","k_attrs","cols_json","domain_size","time_alg1_first_s","num_edges_alg1","time_alg2_s","time_alg4_s","time_alg24_s","q_base_groups","q_star_groups","merges_alg2","utility_q_babble","utility_q_base","utility_q_star","kept_q_babble","kept_q_base","kept_q_star"
"2025-10-09 23:53:24",1,"[""sex""]",2,1.4165998436510563e-05,0,1.8292004824616015e-05,1.9625003915280104e-05,3.791700873989612e-05,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1
"2025-10-09 23:53:24",2,"[""sex"", ""race""]",10,4.6832996304146945e-05,32,0.00019445898942649364,0.00021483399905264378,0.0004092929884791374,7,5,3,1.9999999999999998,4.181818181818182,4.727272727272727,5,8,9
"2025-10-09 23:53:25",3,"[""sex"", ""race"", ""education_num""]",160,0.020283541991375387,9492,1.0437110829952871,0.0002108750049956143,1.0439219580002828,1,1,159,37.34782608695653,37.34782608695653,37.34782608695653,73,73,73
