"timestamp","k_attrs","cols_json","domain_size","time_alg1_first_s","num_edges_alg1","time_alg2_s","time_alg4_s","time_alg24_s","q_base_groups","q_star_groups","merges_alg2","utility_q_babble","utility_q_base","utility_q_star","kept_q_babble","kept_q_base","kept_q_star"
"2026-02-25 18:30:33",1,"[""age_cat""]",3,1.691700890660286e-05,3,1.8625054508447647e-05,4.283396992832422e-05,6.145902443677187e-05,3,3,0,0.75,0.75,0.75,2,2,2
"2026-02-25 18:30:33",2,"[""age_cat"", ""v_decile_score""]",30,0.0003231669543311,282,0.006659834063611925,4.545797128230333e-05,0.006705292034894228,1,1,29,7.225806451612901,7.225806451612901,7.225806451612901,14,14,14
