"timestamp","k_attrs","cols_json","domain_size","time_alg1_first_s","num_edges_alg1","time_alg2_s","time_alg4_s","time_alg24_s","q_base_groups","q_star_groups","merges_alg2","utility_q_babble","utility_q_base","utility_q_star","kept_q_babble","kept_q_base","kept_q_star"
"2025-10-11 19:41:36",1,"[""stars""]",5,2.158299321308732e-05,8,2.5999994250014424e-05,0.0001003340003080666,0.00012633399455808103,5,3,0,0.8333333333333334,1.5,2.0,1,2,3
"2025-10-11 19:41:39",2,"[""stars"", ""price""]",250,0.03279912500875071,23535,3.804358041990781,0.00033766700653359294,3.804695708997315,1,1,249,56.73705179282871,56.73705179282871,56.73705179282871,111,111,111
