"timestamp","k_attrs","cols_json","domain_size","levels_json","probs_json","time_alg1_first_s","num_edges_alg1","time_alg2_s","time_alg4_s","time_alg24_s","q_base_groups","q_star_groups","merges_alg2","utility_q_babble","utility_q_base","utility_q_star","kept_q_babble","kept_q_base","kept_q_star"
"2025-10-11 19:47:50",1,"[""stars""]",6,"[0.8571428571428571, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857]","[0.25, 0.25, 0.25, 0.25]",4.225000157020986e-05,10,4.099999205209315e-05,0.0001535420014988631,0.00019454199355095625,6,3,0,1.0,0.8571428571428571,1.0,2,1,2
"2025-10-11 19:47:50",2,"[""stars"", ""price""]",60,"[0.9836065573770492, 0.7377049180327869, 0.4918032786885246, 0.2459016393442623]","[0.25, 0.25, 0.25, 0.25]",0.0011781669745687395,1230,0.002808417018968612,0.0474823750264477,0.05029079204541631,59,13,1,15.59016393442623,15.147540983606559,16.39344262295082,29,23,26
"2025-10-11 20:09:58",3,"[""stars"", ""price"", ""boughtInLastMonth""]",1800,"[0.9994447529150472, 0.7495835646862854, 0.4997223764575236, 0.2498611882287618]","[0.25, 0.25, 0.25, 0.25]",1.4736423330032267,1103712,2.859655040985672,1323.8220273749903,1326.681682415976,1799,219,1,441.0138811771238,477.97779011660197,564.4808439755692,882,674,877
