"timestamp","k_attrs","cols_json","domain_size","time_alg1_first_s","num_edges_alg1","time_alg2_s","time_alg4_s","time_alg24_s","q_base_groups","q_star_groups","merges_alg2","utility_q_babble","utility_q_base","utility_q_star","kept_q_babble","kept_q_base","kept_q_star"
"2025-10-13 18:02:49",1,"[""CategoryID""]",10,5.075003718957305e-05,32,0.00019116699695587158,0.00023083301493898034,0.0004220000118948519,7,5,3,1.9999999999999998,4.181818181818182,4.727272727272727,5,8,9
"2025-10-13 18:02:49",2,"[""CategoryID"", ""brand""]",100,0.003034332999959588,3598,0.2535835839807987,0.0001307500060647726,0.2537143339868635,1,1,99,24.21782178217822,24.21782178217822,24.21782178217822,45,45,45
