asymmetry_delta,k_slope,utility_babbling,utility_maxinfo
0.0,0.0,0.0,0.9997852233676975
0.12364253381472051,1.0,0.26310137457044624,0.9355670103092778
0.2399535083099371,2.0,0.26310137457044624,0.757731958762886
0.3437106458439147,3.0,0.26310137457044624,0.26310137457044624
0.4326328902873861,4.0,0.26310137457044624,0.26310137457044624
0.5680204661674718,6.0,0.26310137457044624,0.26310137457044624
0.6592832021945293,8.0,0.26310137457044624,0.26310137457044624
0.7215570068037285,10.0,0.26310137457044624,0.26310137457044624
0.7654954105990904,12.0,0.26310137457044624,0.26310137457044624
